A543S7	A543S8	A543S9	A543S10	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
dre-let-7g-2-5p	4.1928093461145	3.42053650671908	2.98538011682459	3.11439954443641	3.42828137852364	0.0313316616675987	0.135660205996939	0.230956907645457	0.817348279701824	0.996994200547571
dre-mir-430a-18-5p	4.1928093461145	2.28035767114605	0	0	1.61829175431514	0.107743406490569	0.0903906811201118	1.19197471636925	0.233271159279677	0.996994200547571
dre-mir-728-5p	4.57397383212491	2.28035767114605	5.97076023364918	7.78599886109102	5.15277264950279	-0.120320042972941	0.154643802966394	-0.778046327527833	0.436541702339543	0.996994200547571
dre-let-7b-3p	3.04931588808327	0	0	0	0.762328972020818	0.0402140056620844	0.055853039985325	0.719996721264417	0.471527014286649	0.996994200547571
dre-mir-430a-8-3p	3.04931588808327	4.5607153422921	7.46345029206148	4.67159931665461	4.93627020977287	-0.0890535144168033	0.153199533224394	-0.581291029695012	0.561044325275837	0.996994200547571
dre-mir-24-4-5p	3.04931588808327	2.28035767114605	10.4488304088861	3.11439954443641	4.72322587813795	-0.146450724043977	0.146367287870753	-1.00057004658921	0.317034717319647	0.996994200547571
dre-let-7f-3p	4.1928093461145	2.28035767114605	1.4926900584123	1.5571997722182	2.38076421197276	0.0709906059552408	0.116745126570347	0.60808196488154	0.543133113133095	0.996994200547571
dre-mir-181b-1-5p	4.1928093461145	3.42053650671908	4.47807017523689	4.67159931665461	4.19075383618127	-0.0276652846654724	0.146087656488823	-0.189374553130635	0.849799267256703	0.996994200547571
dre-mir-135c-1-3p	4.1928093461145	7.98125184901118	0	3.11439954443641	3.82211518489052	0.144835411256485	0.131684158635591	1.09986966357348	0.271388914112186	0.996994200547571
dre-mir-1788-3p	4.57397383212491	2.28035767114605	8.95614035047377	3.11439954443641	4.73121784954529	-0.0868728107279543	0.146818736208357	-0.591701120520949	0.554050746085818	0.996994200547571
dre-mir-724-3p	4.1928093461145	2.28035767114605	7.46345029206148	3.11439954443641	4.26275421343961	-0.071081296716437	0.143166602505268	-0.496493563949884	0.619546227096952	0.996994200547571
dre-let-7a-2-5p	4.1928093461145	4.5607153422921	2.98538011682459	4.67159931665461	4.10262603047145	0.0203458769546985	0.144597459511163	0.140707015347858	0.888101402792345	0.996994200547571
dre-mir-338-2-3p	2.66815140207286	6.84107301343816	10.4488304088861	3.11439954443641	5.76811359220837	-0.0735494185977247	0.153519056370931	-0.479089829864609	0.631874724515623	0.996994200547571
dre-mir-23a-1-5p	3.43048037409368	0	1.4926900584123	1.5571997722182	1.62009255118105	0.0120121065282686	0.0911031864016643	0.131851661865135	0.895101622959593	0.996994200547571
dre-mir-7a-2-5p	2.66815140207286	6.84107301343816	2.98538011682459	0	3.1236511330839	0.102792006462095	0.120751853080036	0.851266492730033	0.394621333628317	0.996994200547571
dre-mir-9-3-5p	3.81164486010409	5.70089417786513	8.95614035047377	9.34319863330923	6.95296950543806	-0.161829481568625	0.172328365844266	-0.939076284834448	0.347691579221768	0.996994200547571
dre-mir-456-5p	3.43048037409368	3.42053650671908	0	7.78599886109102	3.65925393547595	-0.0133314775265926	0.123001987078792	-0.108384245191525	0.913690898026649	0.996994200547571
dre-mir-204-1-3p	1.90582243005205	0	5.97076023364918	4.67159931665461	3.13704549508896	-0.155881901511292	0.121622324818052	-1.2816882241356	0.199952037490699	0.996994200547571
dre-mir-2192-5p	1.90582243005205	3.42053650671908	4.47807017523689	1.5571997722182	2.84040722105655	-0.0180844647911721	0.12303310984349	-0.146988601801396	0.883141017042641	0.996994200547571
dre-mir-199-1-3p	2.28698691606246	1.14017883557303	2.98538011682459	0	1.60313646711502	0.00984090215518547	0.0927878871068445	0.106058047683032	0.915536296448936	0.996994200547571
dre-let-7g-1-3p	2.66815140207286	1.14017883557303	1.4926900584123	3.11439954443641	2.10385496012365	-0.0120591318718016	0.109742677152543	-0.109885526621875	0.912500161109923	0.996994200547571
dre-mir-29b-1-5p	1.90582243005205	1.14017883557303	1.4926900584123	3.11439954443641	1.91327271711844	-0.0305231567432898	0.106107262826038	-0.287663218618054	0.773604547699667	0.996994200547571
dre-mir-460-3p	0.381164486010409	1.14017883557303	0	10.9003984055274	3.10543543177772	-0.13776648325417	0.107978812096885	-1.27586589052821	0.202002930491263	0.996994200547571
dre-mir-21-2-3p	2.28698691606246	0	0	0	0.571746729015614	0.0281987128970762	0.0498755480621079	0.565381514443943	0.57181429522584	0.996994200547571
dre-mir-222b-5p	1.14349345803123	5.70089417786513	0	1.5571997722182	2.10039685202864	0.0857747108045115	0.101993750887503	0.840980060622724	0.400359104878525	0.996994200547571
dre-mir-736-3p	2.28698691606246	0	5.97076023364918	6.22879908887282	3.62163655964611	-0.170401747791571	0.127905420830013	-1.33224805239518	0.182778691090495	0.996994200547571
dre-mir-7147-3p	1.52465794404164	5.70089417786513	8.95614035047377	4.67159931665461	5.21332294725879	-0.117202914730807	0.148657558817523	-0.788408713711447	0.430457675534316	0.996994200547571
dre-mir-9-5-5p	1.14349345803123	0	0	0	0.285873364507807	0.0116349761346976	0.0433329294675743	0.268501951694817	0.78831297277467	0.996994200547571
dre-mir-2193-5p	1.14349345803123	0	0	1.5571997722182	0.675173307562358	-0.00467360879336148	0.0604221815435944	-0.0773492229834417	0.938345733887196	0.996994200547571
dre-mir-9-1-3p	0.762328972020818	3.42053650671908	2.98538011682459	0	1.79206139889112	0.0160898734917911	0.0946012619836788	0.170080960384726	0.864946466762734	0.996994200547571
dre-mir-212-3p	1.14349345803123	2.28035767114605	5.97076023364918	0	2.34865284070662	-0.0457745103493439	0.104204979224572	-0.439273734230063	0.660463203667727	0.996994200547571
dre-mir-122-3p	1.52465794404164	3.42053650671908	1.4926900584123	1.5571997722182	1.9987710703478	0.0346797412676501	0.108021546810944	0.321044664619972	0.748176543487949	0.996994200547571
dre-mir-129-1-5p	1.90582243005205	4.5607153422921	2.98538011682459	0	2.36297947229219	0.0564211470613781	0.108545642228493	0.519791913364973	0.603208616208459	0.996994200547571
dre-mir-190a-3p	2.28698691606246	4.5607153422921	0	3.11439954443641	2.49052545069774	0.0621936188856544	0.111147864649287	0.559557478516557	0.575781315267717	0.996994200547571
dre-mir-375-1-5p	1.90582243005205	1.14017883557303	1.4926900584123	1.5571997722182	1.52397277406389	0.00204448675435673	0.0975814527128575	0.0209515916961477	0.983284271418663	0.996994200547571
dre-mir-193a-1-5p	1.90582243005205	1.14017883557303	0	1.5571997722182	1.15080025946082	0.031113898163008	0.0827114096865309	0.37617419750101	0.706787396442296	0.996994200547571
dre-mir-3906-3p	1.14349345803123	2.28035767114605	0	3.11439954443641	1.63456266840342	0.00392399032282227	0.0930887619000765	0.0421532120819736	0.96637656073023	0.996994200547571
dre-let-7a-6-3p	1.52465794404164	0	0	1.5571997722182	0.77046442906496	0.00209499374831043	0.0632999744068472	0.0330962811271502	0.97359780835756	0.996994200547571
dre-mir-9-2-3p	1.52465794404164	3.42053650671908	1.4926900584123	0	1.60947112729325	0.0624625809705129	0.0949111775033737	0.658116173601288	0.510463483876583	0.996994200547571
dre-mir-3906-5p	0	0	4.47807017523689	0	1.11951754380922	-0.0640471530454595	0.0652972797869957	-0.980854841953383	0.326664329193405	0.996994200547571
dre-mir-132-1-5p	1.14349345803123	0	0	1.5571997722182	0.675173307562358	-0.00467360879336148	0.0604221815435944	-0.0773492229834417	0.938345733887196	0.996994200547571
dre-mir-216b-3p	0	2.28035767114605	0	0	0.570089417786513	0.0239650896075163	0.0485088328392168	0.49403558496138	0.621281048414186	0.996994200547571
dre-mir-101a-5p	0.381164486010409	1.14017883557303	2.98538011682459	3.11439954443641	1.90528074571111	-0.103851921571979	0.103893619176743	-0.999598650955707	0.317504776277878	0.996994200547571
dre-mir-458-5p	1.52465794404164	1.14017883557303	0	0	0.666209194903666	0.0449600438829991	0.0608558515867686	0.73879573961585	0.460031039231662	0.996994200547571
dre-mir-375-2-5p	0.381164486010409	2.28035767114605	0	0	0.665380539289115	0.0403341566102142	0.0593628680291317	0.679450942134748	0.496852181450114	0.996994200547571
dre-mir-100-1-5p	0.762328972020818	0	1.4926900584123	1.5571997722182	0.95305470066283	-0.0467804107774932	0.0751603820760964	-0.622407836220554	0.533673729022558	0.996994200547571
dre-mir-430b-8-3p	0	4.5607153422921	1.4926900584123	0	1.5133513501761	0.0377235218099083	0.0771374837087172	0.489042680629278	0.624811480512836	0.996994200547571
dre-mir-125b-2-5p	0	0	0	3.11439954443641	0.778599886109102	-0.0457131757330115	0.0557683134752993	-0.819698012801814	0.412388283148617	0.996994200547571
dre-let-7d-2-5p	0.762328972020818	0	0	0	0.190582243005205	0.00698626226931311	0.0432451834492967	0.161550066668216	0.871660181671653	0.996994200547571
dre-mir-142b-5p	0.762328972020818	0	1.4926900584123	1.5571997722182	0.95305470066283	-0.0467804107774932	0.0751603820760964	-0.622407836220554	0.533673729022558	0.996994200547571
dre-mir-429b-5p	0.762328972020818	1.14017883557303	1.4926900584123	0	0.848799466501535	0.00740159015697595	0.0722785832854972	0.102403641860826	0.918436293084081	0.996994200547571
dre-mir-124-6-3p	1.14349345803123	0	0	0	0.285873364507807	0.0116349761346976	0.0433329294675743	0.268501951694817	0.78831297277467	0.996994200547571
dre-mir-2196-3p	1.14349345803123	1.14017883557303	1.4926900584123	0	0.944090588004137	0.0160250556339596	0.0760730325738005	0.210653566602767	0.833157609958687	0.996994200547571
dre-mir-190b-3p	1.14349345803123	0	0	0	0.285873364507807	0.0116349761346976	0.0433329294675743	0.268501951694817	0.78831297277467	0.996994200547571
dre-mir-15a-1-5p	0.762328972020818	1.14017883557303	0	1.5571997722182	0.864926894953012	0.00658767005099476	0.0726916255298208	0.0906248828937283	0.927790659595259	0.996994200547571
dre-mir-196a-2-5p	1.14349345803123	2.28035767114605	1.4926900584123	0	1.22913529689739	0.0358927943644438	0.0848728853213443	0.422900602807918	0.67236778299068	0.996994200547571
dre-mir-2193-3p	0.762328972020818	1.14017883557303	1.4926900584123	0	0.848799466501535	0.00740159015697595	0.0722785832854972	0.102403641860826	0.918436293084081	0.996994200547571
dre-mir-429a-5p	0.762328972020818	0	1.4926900584123	1.5571997722182	0.95305470066283	-0.0467804107774932	0.0751603820760964	-0.622407836220554	0.533673729022558	0.996994200547571
dre-mir-24-3-3p	0.381164486010409	2.28035767114605	2.98538011682459	1.5571997722182	1.80102551154981	-0.0440291845066926	0.0995087551057888	-0.442465433919706	0.65815243805596	0.996994200547571
dre-mir-2196-5p	0.381164486010409	2.28035767114605	0	0	0.665380539289115	0.0403341566102142	0.0593628680291317	0.679450942134748	0.496852181450114	0.996994200547571
dre-mir-732-5p	1.14349345803123	2.28035767114605	1.4926900584123	0	1.22913529689739	0.0358927943644438	0.0848728853213443	0.422900602807918	0.67236778299068	0.996994200547571
dre-mir-430b-4-3p	0.381164486010409	2.28035767114605	0	0	0.665380539289115	0.0403341566102142	0.0593628680291317	0.679450942134748	0.496852181450114	0.996994200547571
dre-mir-184-2-3p	0	1.14017883557303	0	1.5571997722182	0.674344651947808	-0.00885613443620465	0.0584637906131231	-0.151480674505165	0.879596554428811	0.996994200547571
dre-mir-202-3p	0	0	1.4926900584123	3.11439954443641	1.15177240071218	-0.0878011923707935	0.0749144801081117	-1.17201897742712	0.241189437071066	0.996994200547571
dre-mir-734-5p	0.381164486010409	1.14017883557303	0	0	0.380335830395859	0.0157799134668754	0.0490075322966602	0.321989554000677	0.747460608150972	0.996994200547571
dre-mir-430a-1-3p	0.381164486010409	0	0	0	0.0952911215026023	0.000501109777166064	0.0430957651932979	0.011627819460182	0.990722551438794	0.996994200547571
dre-mir-124-5-3p	0.381164486010409	1.14017883557303	0	1.5571997722182	0.76963577345041	-0.00210274825838529	0.0682436259854921	-0.0308123759255159	0.975419170545771	0.996994200547571
dre-let-7d-1-3p	0	0	0	1.5571997722182	0.389299943054551	-0.0195771230031393	0.0432011950864951	-0.453161607310701	0.650432375923987	0.996994200547571
dre-mir-107b-5p	0.381164486010409	0	0	0	0.0952911215026023	0.000501109777166064	0.0430957651932979	0.011627819460182	0.990722551438794	0.996994200547571
dre-mir-133a-1-5p	0	1.14017883557303	0	0	0.285044708893257	0.00518937016366771	0.0432071385168019	0.120104462869017	0.904400397127078	0.996994200547571
dre-mir-193a-1-3p	0	1.14017883557303	0	0	0.285044708893257	0.00518937016366771	0.0432071385168019	0.120104462869017	0.904400397127078	0.996994200547571
dre-mir-365-2-5p	0.762328972020818	0	1.4926900584123	0	0.563754757608278	-0.0120075325928205	0.0565704739003774	-0.212257945973128	0.83190580212537	0.996994200547571
dre-mir-723-5p	0.762328972020818	0	0	0	0.190582243005205	0.00698626226931311	0.0432451834492967	0.161550066668216	0.871660181671653	0.996994200547571
dre-mir-2195-5p	0.381164486010409	0	0	0	0.0952911215026023	0.000501109777166064	0.0430957651932979	0.011627819460182	0.990722551438794	0.996994200547571
dre-mir-132-2-3p	0	1.14017883557303	1.4926900584123	0	0.65821722349633	-0.00870217412238699	0.0580821247505353	-0.149825340580482	0.880902416125819	0.996994200547571
dre-mir-9-3-3p	0	0	1.4926900584123	0	0.373172514603074	-0.0195771236888682	0.0432011950713637	-0.453161623342338	0.650432364380804	0.996994200547571
dre-mir-137-1-3p	0.762328972020818	0	0	0	0.190582243005205	0.00698626226931311	0.0432451834492967	0.161550066668216	0.871660181671653	0.996994200547571
dre-mir-2195-3p	0.762328972020818	0	1.4926900584123	0	0.563754757608278	-0.0120075325928205	0.0565704739003774	-0.212257945973128	0.83190580212537	0.996994200547571
dre-mir-461-3p	0.381164486010409	0	0	0	0.0952911215026023	0.000501109777166064	0.0430957651932979	0.011627819460182	0.990722551438794	0.996994200547571
dre-mir-2194-5p	0.381164486010409	0	1.4926900584123	0	0.468463636105676	-0.0182240782953252	0.0529356196409956	-0.344268725272685	0.73064420198485	0.996994200547571
dre-mir-2197-3p	0.381164486010409	1.14017883557303	0	0	0.380335830395859	0.0157799134668754	0.0490075322966602	0.321989554000677	0.747460608150972	0.996994200547571
dre-let-7a-4-5p	0.381164486010409	0	0	0	0.0952911215026023	0.000501109777166064	0.0430957651932979	0.011627819460182	0.990722551438794	0.996994200547571
dre-mir-155-3p	0.762328972020818	0	0	3.11439954443641	0.969182129114307	-0.0391447815765161	0.0685603416510276	-0.570953712216943	0.568031019977763	0.996994200547571
dre-mir-135c-2-5p	0	0	0	1.5571997722182	0.389299943054551	-0.0195771230031393	0.0432011950864951	-0.453161607310701	0.650432375923987	0.996994200547571
dre-mir-459-5p	0.381164486010409	0	1.4926900584123	0	0.468463636105676	-0.0182240782953252	0.0529356196409956	-0.344268725272685	0.73064420198485	0.996994200547571
dre-mir-2198-5p	0	0	1.4926900584123	0	0.373172514603074	-0.0195771236888682	0.0432011950713637	-0.453161623342338	0.650432364380804	0.996994200547571
dre-mir-135a-3p	0.381164486010409	0	0	0	0.0952911215026023	0.000501109777166064	0.0430957651932979	0.011627819460182	0.990722551438794	0.996994200547571
dre-mir-9-1-5p	0	0	1.4926900584123	0	0.373172514603074	-0.0195771236888682	0.0432011950713637	-0.453161623342338	0.650432364380804	0.996994200547571
dre-mir-430b-19-3p	0.381164486010409	0	0	0	0.0952911215026023	0.000501109777166064	0.0430957651932979	0.011627819460182	0.990722551438794	0.996994200547571
dre-mir-124-3-3p	0.381164486010409	0	0	1.5571997722182	0.484591064557153	-0.0186131928890454	0.0535043139563194	-0.347882096091188	0.72792873170183	0.996994200547571
dre-mir-193a-2-3p	0.381164486010409	0	0	0	0.0952911215026023	0.000501109777166064	0.0430957651932979	0.011627819460182	0.990722551438794	0.996994200547571
dre-mir-124-4-3p	0.381164486010409	0	1.4926900584123	0	0.468463636105676	-0.0182240782953252	0.0529356196409956	-0.344268725272685	0.73064420198485	0.996994200547571
dre-mir-27e-5p	0	0	1.4926900584123	1.5571997722182	0.762472457657625	-0.0591662887379124	0.0627040760701789	-0.943579627450262	0.345384506928582	0.996994200547571
