mt1	mt2	wt2	wt3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
mmu-mir-5622-5p	4.75482375437903	2.68069992483339	0.737495141015561	1.31607401295249	2.37227320829512	-1.15708108538778	1.2567688266274	-0.920679333281096	0.357217869207687	NA
mmu-mir-1965-5p	3.96235312864919	6.70174981208347	3.68747570507781	3.94822203885748	4.57495017116699	-0.349615960745913	1.1175567231147	-0.312839566453066	0.754402553377457	NA
mmu-mir-669g-5p	0	4.02104988725008	5.16246598710893	0	2.29587896858975	0.150930533413759	1.23859490841108	0.121856252103748	0.903012863109683	NA
mmu-mir-719-3p	3.16988250291936	6.70174981208347	5.16246598710893	2.63214802590498	4.41656158200419	-0.210083589787508	1.14654047316494	-0.18323259815468	0.854615517706837	NA
mmu-mir-6406-5p	5.54729438010887	2.68069992483339	0.737495141015561	2.63214802590498	2.8994093679657	-0.87442820386708	1.23915974187615	-0.705662211510479	0.480398226146631	NA
mmu-mir-710-3p	5.54729438010887	5.36139984966678	0.737495141015561	1.31607401295249	3.24056584593593	-1.59563212523427	1.21892763635072	-1.30904581834845	0.190518830839241	NA
mmu-mir-680-3-5p	5.54729438010887	1.3403499624167	1.47499028203112	0	2.09065865613917	-1.05685504462435	1.29149967018139	-0.818316155261512	0.413176683669576	NA
mmu-mir-5622-3p	5.54729438010887	0	1.47499028203112	3.94822203885748	2.74262667524937	-0.0551799668441537	1.2898423089012	-0.0427803976217534	0.965876590113672	NA
mmu-mir-5124a-3p	3.96235312864919	4.02104988725008	4.42497084609337	1.31607401295249	3.43111196873628	-0.292991377713465	1.1994130968792	-0.244278954828666	0.807014781454102	NA
mmu-mir-1188-5p	0.792470625729839	2.68069992483339	2.21248542304668	3.94822203885748	2.40846950311685	0.530355849837743	1.25437004135979	0.422806534236752	0.672436419875764	NA
mmu-mir-215-3p	1.58494125145968	2.68069992483339	3.68747570507781	9.21251809066745	4.29140874300958	1.12926741835834	1.17026448653081	0.964967690086876	0.33456099517959	NA
mmu-mir-6362-3p	1.58494125145968	6.70174981208347	5.16246598710893	5.26429605180997	4.67836327561551	0.272585581410973	1.15769798306125	0.235454829669985	0.813855734064009	NA
mmu-mir-5110-5p	1.58494125145968	1.3403499624167	2.21248542304668	0	1.28444415923076	-0.143839679536532	1.28051847342714	-0.112329249847965	0.91056235053844	NA
mmu-mir-467h-5p	2.37741187718952	2.68069992483339	3.68747570507781	1.31607401295249	2.5154153800133	0.0201851868696011	1.24050930827764	0.0162716931948111	0.987017640109843	NA
mmu-mir-5626-5p	0.792470625729839	4.02104988725008	3.68747570507781	9.21251809066745	4.4283785771813	0.997254320010852	1.19809386031946	0.832367440515006	0.405201574387579	NA
mmu-mir-18b-3p	5.54729438010887	0	1.47499028203112	1.31607401295249	2.08458966877312	-0.496218828485975	1.29091991456748	-0.384391644196018	0.700688192688643	NA
mmu-mir-1928-3p	5.54729438010887	1.3403499624167	0.737495141015561	0	1.90628487088528	-1.39498934897437	1.29104309903276	-1.0805133848897	0.279913629670202	NA
mmu-mir-876-5p	0.792470625729839	0	0	0	0.19811765643246	-0.317901496155543	1.053733602873	-0.301690574627956	0.762887954059165	NA
mmu-mir-5128-5p	0.792470625729839	2.68069992483339	2.21248542304668	5.26429605180997	2.73748800635497	0.711479969561481	1.24568572548428	0.571155272157333	0.567894394446118	NA
mmu-mir-6388-3p	0.792470625729839	0	5.16246598710893	2.63214802590498	2.14677115968594	1.54834035774334	1.28993696032195	1.20032250053281	0.230014114466023	NA
mmu-mir-6349-3p	5.54729438010887	1.3403499624167	1.47499028203112	1.31607401295249	2.4196771593773	-0.807005409395552	1.2608053028406	-0.64007139530375	0.522126184608022	NA
mmu-mir-3964-3p	0.792470625729839	0	5.16246598710893	1.31607401295249	1.81775265644782	1.30690669137741	1.2905155147097	1.01270126277512	0.311202874523678	NA
mmu-mir-1247-5p	2.37741187718952	2.68069992483339	5.16246598710893	1.31607401295249	2.88416295052108	0.264478412127464	1.23229466901453	0.214622702489631	0.830061492348622	NA
mmu-mir-1941-3p	0.792470625729839	2.68069992483339	0	2.63214802590498	1.52632964411705	-0.187379895491306	1.2779002352875	-0.146631083019677	0.883423218153056	NA
mmu-mir-6359-3p	0	4.02104988725008	0.737495141015561	0	1.18963625706641	-0.613868581932161	1.16745668312072	-0.525817009579518	0.599015355076989	NA
mmu-mir-6389-3p	1.58494125145968	8.04209977450017	0	5.26429605180997	3.72283426944245	-0.47394200026281	1.28920688794349	-0.36762291971526	0.713154422370942	NA
mmu-mir-5134-5p	0	4.02104988725008	3.68747570507781	0	1.92713139808197	-0.0194145001024238	1.22454452414552	-0.0158544664727248	0.987350495922416	NA
mmu-mir-1903-3p	3.96235312864919	2.68069992483339	4.42497084609337	3.94822203885748	3.75406148460836	0.232174852215156	1.15678864932958	0.200706371340792	0.840928177484761	NA
mmu-mir-184-5p	0.792470625729839	0	0.737495141015561	1.31607401295249	0.711509944924473	0.391118991356724	1.2212947288514	0.320249471415113	0.748779223540249	NA
mmu-mir-1971-3p	2.37741187718952	4.02104988725008	0.737495141015561	6.58037006476246	3.42908174255441	0.0998997962777353	1.2406472806721	0.0805223191426466	0.935821845760041	NA
mmu-mir-1967-3p	0.792470625729839	0	0.737495141015561	0	0.38249144168635	-0.0189985922285746	1.05850917144381	-0.0179484436612491	0.985679982773925	NA
mmu-mir-1941-5p	1.58494125145968	4.02104988725008	0	0	1.40149778467744	-1.34132701492119	1.22643138944271	-1.09368288064666	0.274094085056575	NA
mmu-mir-5104-5p	0	0	4.42497084609337	2.63214802590498	1.76427971799959	1.62021426911741	1.25842737149786	1.28749128143083	0.197923106514372	NA
mmu-mir-451a-5p	0	2.68069992483339	0	7.89644407771496	2.64428600063709	0.549910236784566	1.24092676153055	0.443144796157276	0.657661005396917	NA
mmu-mir-26a-1-5p	2.37741187718952	4.02104988725008	0	5.26429605180997	2.91568945406239	-0.168392250174294	1.29049269184736	-0.130486791004788	0.896181304043064	NA
mmu-mir-3073a-3p	1.58494125145968	0	2.94998056406225	7.89644407771496	3.10784147330922	1.4951592929698	1.27171527105302	1.17570286919002	0.239713631685224	NA
mmu-mir-1949-5p	4.75482375437903	1.3403499624167	1.47499028203112	0	1.89254099970671	-0.951492089829912	1.29157017661393	-0.736694069790624	0.46130841395569	NA
mmu-mir-6414-3p	3.16988250291936	0	4.42497084609337	2.63214802590498	2.55675034372943	0.59750984632949	1.28570170419969	0.464734428194152	0.642121650316009	NA
mmu-mir-679-3p	4.75482375437903	2.68069992483339	0.737495141015561	1.31607401295249	2.37227320829512	-1.15708108538778	1.2567688266274	-0.920679333281096	0.357217869207687	NA
mmu-mir-698-5p	4.75482375437903	0	0	1.31607401295249	1.51772444183288	-0.588451442777777	1.20500531414543	-0.488339292673656	0.625309534155917	NA
mmu-mir-3473a-5p	0.792470625729839	8.04209977450017	2.21248542304668	2.63214802590498	3.41980096229542	-0.521315215236424	1.24589849865758	-0.418425109106503	0.675636331519031	NA
mmu-mir-6385-5p	2.37741187718952	2.68069992483339	4.42497084609337	0	2.37077066202907	-0.0682143446703501	1.2902685639305	-0.0528683303439953	0.957836817817229	NA
mmu-mir-3108-5p	0	4.02104988725008	0	2.63214802590498	1.66329947828877	-0.193177416288911	1.19920878762	-0.161087392189895	0.872024570136129	NA
mmu-mir-6361-3p	3.96235312864919	1.3403499624167	0	0	1.32567577276647	-1.27331384611741	1.21359400633914	-1.04920907607183	0.294081902322599	NA
mmu-mir-669k-5p	0	0	4.42497084609337	0	1.10624271152334	0.79915788683867	1.0738660309813	0.744187695469238	0.456762930968999	NA
mmu-mir-92a-2-5p	4.75482375437903	1.3403499624167	1.47499028203112	0	1.89254099970671	-0.951492089829912	1.29157017661393	-0.736694069790624	0.46130841395569	NA
mmu-mir-101a-5p	4.75482375437903	2.68069992483339	2.21248542304668	2.63214802590498	3.07003928204102	-0.442787570704861	1.20148226099025	-0.368534422089527	0.712474783311475	NA
mmu-mir-511-3p	2.37741187718952	2.68069992483339	3.68747570507781	1.31607401295249	2.5154153800133	0.0201851868696011	1.24050930827764	0.0162716931948111	0.987017640109843	NA
mmu-mir-546-5p	0	2.68069992483339	0.737495141015561	2.63214802590498	1.51258577293848	0.153692576783896	1.27764239906853	0.120293892012308	0.90425034244643	NA
mmu-mir-678-5p	0	2.68069992483339	2.94998056406225	6.58037006476246	3.05276263841452	1.02958822394114	1.28376818047044	0.80200478529063	0.422550190172872	NA
mmu-mir-6394-5p	1.58494125145968	0	0	3.94822203885748	1.38329082257929	0.369506244310775	1.19177239512782	0.31004766163521	0.756524712204097	NA
mmu-mir-223-5p	0.792470625729839	1.3403499624167	3.68747570507781	0	1.45507407330609	0.372439835783872	1.27970234116575	0.291036301023406	0.771023556379183	NA
mmu-mir-3966-3p	3.96235312864919	0	1.47499028203112	1.31607401295249	1.6883543559082	-0.257544454828512	1.28806521311693	-0.199946751302515	0.84152222637176	NA
mmu-mir-1966-5p	0.792470625729839	0	3.68747570507781	0	1.11998658270191	0.588537085291454	1.17153928125589	0.502362229511027	0.615412742686364	NA
mmu-mir-681-5p	0	0	0.737495141015561	6.58037006476246	1.82946630144451	1.47913461605687	1.23802880019743	1.1947497633504	0.232184813310374	NA
mmu-mir-6367-3p	3.16988250291936	6.70174981208347	1.47499028203112	0	2.83665564925849	-1.45735488826012	1.27473334956394	-1.14326254095309	0.252929602688857	NA
mmu-mir-1902-5p	2.37741187718952	0	3.68747570507781	2.63214802590498	2.17425890204308	0.703557733430552	1.28904086366881	0.545799402687763	0.585203833912631	NA
mmu-mir-205-3p	0	1.3403499624167	3.68747570507781	5.26429605180997	2.57303042982612	1.48796595668432	1.28476895715829	1.15815839758105	0.246799402249213	NA
mmu-mir-3079-5p	0.792470625729839	0	3.68747570507781	0	1.11998658270191	0.588537085291454	1.17153928125589	0.502362229511027	0.615412742686364	NA
mmu-mir-6403-3p	0.792470625729839	0	3.68747570507781	0	1.11998658270191	0.588537085291454	1.17153928125589	0.502362229511027	0.615412742686364	NA
mmu-mir-5113-3p	0	0	2.21248542304668	0	0.553121355761671	0.605392291577024	1.0605576197461	0.570824517504254	0.568118601682247	NA
mmu-mir-135a-1-5p	3.96235312864919	5.36139984966678	0	0	2.33093824457899	-2.00197877756248	1.28262348410735	-1.56084681308933	0.118559899045513	NA
mmu-mir-6412-5p	0.792470625729839	4.02104988725008	2.21248542304668	1.31607401295249	2.08551998724477	-0.215457000783499	1.27432441251484	-0.169075471416498	0.865737278124409	NA
mmu-mir-5617-3p	3.16988250291936	2.68069992483339	3.68747570507781	0	2.38451453320764	-0.3207658697888	1.28892995076292	-0.248862143050473	0.803467419620414	NA
mmu-mir-509-5p	0	0	0	0	0	NA	NA	NA	NA	NA
mmu-mir-707-3p	0.792470625729839	0	3.68747570507781	0	1.11998658270191	0.588537085291454	1.17153928125589	0.502362229511027	0.615412742686364	NA
mmu-mir-686-3p	3.96235312864919	6.70174981208347	1.47499028203112	0	3.03477330569095	-1.56094719316873	1.26725700212417	-1.23175266781109	0.218041489142161	NA
mmu-mir-6416-5p	0.792470625729839	0	1.47499028203112	1.31607401295249	0.895883730178364	0.623381427703777	1.25240690562435	0.497746718661702	0.618662574671856	NA
mmu-mir-6376-3p	0	1.3403499624167	0	3.94822203885748	1.32214300031854	0.440578055326159	1.17510315931403	0.374927130298371	0.707714661334446	NA
mmu-mir-3070a-5p	0.792470625729839	0	0.737495141015561	0	0.38249144168635	-0.0189985922285746	1.05850917144381	-0.0179484436612491	0.985679982773925	NA
mmu-mir-1947-3p	3.16988250291936	5.36139984966678	3.68747570507781	0	3.05468951441599	-0.641746335288215	1.27789991401155	-0.502188260795526	0.615535099799101	NA
mmu-mir-683-2-3p	2.37741187718952	0	0.737495141015561	0	0.77872675455127	-0.387633034665932	1.10991542915209	-0.349245559152252	0.72690496564538	NA
mmu-mir-871-5p	0	0	3.68747570507781	0	0.921868926269452	0.748229135465054	1.07089790646849	0.698693246989807	0.484743755106427	NA
mmu-mir-743b-5p	0.792470625729839	1.3403499624167	3.68747570507781	1.31607401295249	1.78409257654421	0.721227551564261	1.28158439453653	0.562762432687927	0.573596664689288	NA
mmu-mir-686-5p	1.58494125145968	6.70174981208347	0.737495141015561	1.31607401295249	2.5850650543778	-1.18829999359827	1.26350658773452	-0.940477877308814	0.346972492109735	NA
mmu-mir-3063-5p	0.792470625729839	0	0	0	0.19811765643246	-0.317901496155543	1.053733602873	-0.301690574627956	0.762887954059165	NA
mmu-mir-1898-3p	3.96235312864919	6.70174981208347	1.47499028203112	0	3.03477330569095	-1.56094719316873	1.26725700212417	-1.23175266781109	0.218041489142161	NA
mmu-mir-6335-3p	0.792470625729839	1.3403499624167	0.737495141015561	0	0.717578932290524	-0.440534876977038	1.22250897328834	-0.360353082556176	0.718583107725332	NA
mmu-mir-3078-5p	3.96235312864919	0	2.21248542304668	5.26429605180997	2.85978365087646	0.459113361348675	1.28452714587074	0.35741818522446	0.720778764811393	NA
mmu-mir-3088-3p	3.96235312864919	1.3403499624167	3.68747570507781	2.63214802590498	2.90558170551217	0.149158312758403	1.22325089522466	0.121935993131654	0.902949709907989	NA
mmu-mir-5619-3p	0.792470625729839	0	0	0	0.19811765643246	-0.317901496155543	1.053733602873	-0.301690574627956	0.762887954059165	NA
mmu-mir-3113-5p	2.37741187718952	6.70174981208347	0.737495141015561	1.31607401295249	2.78318271081026	-1.32145408724663	1.24912159613775	-1.05790668525189	0.290097987056003	NA
mmu-mir-592-3p	1.58494125145968	5.36139984966678	0.737495141015561	0	1.9209590605355	-1.40232203307894	1.29154536545898	-1.08577063615616	0.277580480671817	NA
mmu-mir-107-5p	0.792470625729839	2.68069992483339	1.47499028203112	5.26429605180997	2.55311422110108	0.586896769455919	1.26009682748399	0.46575529487505	0.641390667862983	NA
mmu-mir-1967-5p	0.792470625729839	1.3403499624167	2.21248542304668	3.94822203885748	2.07338201251267	0.905634535670653	1.26719141701044	0.714678558829909	0.474807689526537	NA
mmu-mir-499-3p	0	1.3403499624167	2.21248542304668	5.26429605180997	2.20428285931834	1.25984757256782	1.29091078989246	0.97593697599566	0.329095697079133	NA
mmu-mir-802-3p	2.37741187718952	2.68069992483339	0.737495141015561	0	1.44890173575962	-1.1465807462013	1.28822913794978	-0.890044101956963	0.373442205781451	NA
mmu-mir-216a-3p	0	2.68069992483339	1.47499028203112	0	1.03892255171613	-0.209028638723236	1.15363133509033	-0.181191887187138	0.856216962295061	NA
mmu-mir-300-5p	1.58494125145968	1.3403499624167	0.737495141015561	5.26429605180997	2.23177060167548	0.558911053550532	1.27590976036454	0.438049046188693	0.66135072993665	NA
mmu-mir-1894-5p	1.58494125145968	2.68069992483339	0.737495141015561	5.26429605180997	2.56685809227965	0.275151719332685	1.26369159798474	0.217736447541061	0.827634463880917	NA
mmu-mir-6375-5p	0.792470625729839	1.3403499624167	2.94998056406225	0	1.27070028805219	0.230029083557117	1.2738276692398	0.180581007236555	0.856696464809682	NA
mmu-mir-669b-5p	0.792470625729839	0	2.94998056406225	0	0.935612797448021	0.472105765999759	1.14285969249288	0.413091623670769	0.679539486164947	NA
mmu-mir-3110-3p	1.58494125145968	2.68069992483339	1.47499028203112	5.26429605180997	2.75123187753354	0.408277766288464	1.23967973816913	0.329341323986989	0.7418977126637	NA
mmu-mir-546-3p	3.16988250291936	2.68069992483339	0.737495141015561	2.63214802590498	2.30505639866832	-0.529693403958159	1.25724141950334	-0.421313994067591	0.673525812829273	NA
mmu-mir-1900-5p	3.16988250291936	0	0	0	0.792470625729839	-0.711558370035051	1.06803028748773	-0.666234261678862	0.505261376729922	NA
mmu-mir-1898-5p	3.16988250291936	0	0	0	0.792470625729839	-0.711558370035051	1.06803028748773	-0.666234261678862	0.505261376729922	NA
mmu-mir-6359-5p	0	0	0.737495141015561	3.94822203885748	1.17142929496826	1.09607671530652	1.1844729298528	0.92537084443351	0.354773039204476	NA
mmu-mir-3103-5p	0.792470625729839	2.68069992483339	1.47499028203112	2.63214802590498	1.89507721462483	0.155095594239946	1.27537999471544	0.121607360067264	0.903209984265239	NA
mmu-mir-6348-5p	0.792470625729839	4.02104988725008	2.94998056406225	1.31607401295249	2.26989377249867	-0.0525278751610689	1.26953392788993	-0.0413757159277928	0.96699637209702	NA
mmu-mir-1893-5p	0.792470625729839	2.68069992483339	2.21248542304668	3.94822203885748	2.40846950311685	0.530355849837743	1.25437004135979	0.422806534236752	0.672436419875764	NA
mmu-mir-3961-3p	0.792470625729839	0	2.94998056406225	0	0.935612797448021	0.472105765999759	1.14285969249288	0.413091623670769	0.679539486164947	NA
mmu-mir-6374-3p	1.58494125145968	0	0	0	0.396235312864919	-0.530820981732526	1.0568514108116	-0.502266426767492	0.615480122139893	NA
mmu-mir-6361-5p	0	1.3403499624167	2.21248542304668	5.26429605180997	2.20428285931834	1.25984757256782	1.29091078989246	0.97593697599566	0.329095697079133	NA
mmu-mir-449a-3p	0	0	2.94998056406225	0	0.737495141015561	0.685697213214988	1.06675721831514	0.642786569842008	0.520362598786975	NA
mmu-mir-1894-3p	2.37741187718952	1.3403499624167	2.94998056406225	1.31607401295249	1.99595410415524	0.124000587355336	1.26708848550756	0.0978626108386304	0.92204138965684	NA
mmu-mir-2136-3p	0	0	0	0	0	NA	NA	NA	NA	NA
mmu-mir-5131-3p	2.37741187718952	2.68069992483339	2.94998056406225	2.63214802590498	2.66006009799753	0.102185822092618	1.21781086947303	0.0839094350806999	0.933128437909137	NA
mmu-mir-6402-3p	3.16988250291936	0	0	0	0.792470625729839	-0.711558370035051	1.06803028748773	-0.666234261678862	0.505261376729922	NA
mmu-mir-5118-5p	0	5.36139984966678	0.737495141015561	2.63214802590498	2.18276075414683	-0.30089290915146	1.28745580582602	-0.233711252681338	0.815209151286027	NA
mmu-mir-3077-5p	0	4.02104988725008	0	0	1.00526247181252	-0.764641291580642	1.0714810209444	-0.713630271217207	0.475455834002026	NA
mmu-mir-5119-3p	2.37741187718952	0	1.47499028203112	3.94822203885748	1.95015604951953	0.540106839104104	1.29162153619835	0.418161840730689	0.675828793355436	NA
mmu-mir-6342-5p	0	0	2.94998056406225	1.31607401295249	1.06651364425368	1.06637121449426	1.18146158363136	0.902586448233587	0.366745421564891	NA
mmu-mir-1224-3p	3.16988250291936	4.02104988725008	1.47499028203112	1.31607401295249	2.49549917128826	-0.861202860271903	1.23747368802821	-0.69593630038643	0.48646872276568	NA
mmu-mir-6381-5p	3.16988250291936	2.68069992483339	2.21248542304668	0	2.01576696269986	-0.679761200832029	1.29050892339619	-0.526738861319242	0.598374944948545	NA
mmu-mir-5126-5p	0.792470625729839	0	0.737495141015561	1.31607401295249	0.711509944924473	0.391118991356724	1.2212947288514	0.320249471415113	0.748779223540249	NA
mmu-mir-6342-3p	3.16988250291936	1.3403499624167	0.737495141015561	0	1.3119319015879	-1.02801053125365	1.28108521158783	-0.80245289068593	0.422291028638471	NA
mmu-mir-669j-3p	0	0	2.94998056406225	0	0.737495141015561	0.685697213214988	1.06675721831514	0.642786569842008	0.520362598786975	NA
mmu-mir-6345-3p	0	4.02104988725008	0	1.31607401295249	1.33428097505064	-0.45838417890958	1.17666755948229	-0.389561329549409	0.69686095188625	NA
mmu-mir-1199-5p	3.16988250291936	2.68069992483339	0.737495141015561	5.26429605180997	2.96309340514457	-0.0179987214052709	1.24632411483824	-0.0144414451995153	0.988477794343937	NA
mmu-mir-876-3p	0	0	0	1.31607401295249	0.329018503238123	0.290471883117339	1.053733602873	0.275659694561669	0.782809455607901	NA
mmu-mir-6541-3p	1.58494125145968	1.3403499624167	2.21248542304668	0	1.28444415923076	-0.143839679536532	1.28051847342714	-0.112329249847965	0.91056235053844	NA
mmu-mir-1912-3p	0	1.3403499624167	0	0	0.335087490604174	-0.317901496155543	1.053733602873	-0.301690574627956	0.762887954059165	NA
mmu-mir-199b-3p	3.16988250291936	0	0	1.31607401295249	1.12148912896796	-0.37489968769079	1.16451200236996	-0.321937160740132	0.74750030041917	NA
mmu-mir-3967-5p	0	1.3403499624167	0	0	0.335087490604174	-0.317901496155543	1.053733602873	-0.301690574627956	0.762887954059165	NA
mmu-mir-6382-3p	3.16988250291936	0	2.21248542304668	0	1.34559198149151	-0.160805695433799	1.20004716250225	-0.133999479735862	0.893402985835647	NA
mmu-mir-743a-5p	0	1.3403499624167	2.94998056406225	0	1.07258263161974	0.335041116836934	1.15876966393405	0.289135215793846	0.772477905603982	NA
mmu-mir-669d-2-5p	0	1.3403499624167	2.94998056406225	0	1.07258263161974	0.335041116836934	1.15876966393405	0.289135215793846	0.772477905603982	NA
mmu-mir-202-3p	3.16988250291936	1.3403499624167	1.47499028203112	0	1.49630568684179	-0.701844710334023	1.28839735101579	-0.54474243507306	0.585930674932313	NA
mmu-mir-5104-3p	3.16988250291936	0	0.737495141015561	2.63214802590498	1.63488141745998	-0.00411097475352126	1.28564264866075	-0.00319760297140395	0.997448686305261	NA
mmu-mir-6360-3p	0	5.36139984966678	1.47499028203112	0	1.70909753292448	-0.56888079799498	1.21818429418088	-0.466990750670861	0.640506495569468	NA
mmu-mir-3971-5p	0	2.68069992483339	0	0	0.670174981208348	-0.645968053014798	1.06313057279274	-0.607609328097775	0.543446612603571	NA
mmu-mir-6367-5p	3.16988250291936	2.68069992483339	1.47499028203112	0	1.83139317744597	-0.942218635868089	1.29121758143938	-0.729713294964395	0.465565452775051	NA
mmu-mir-692-1-3p	0.792470625729839	0	0	5.26429605180997	1.51419166938495	0.745906181286	1.19864642958612	0.622290412647835	0.533750924209337	NA
mmu-mir-705-5p	2.37741187718952	2.68069992483339	0	5.26429605180997	2.58060196345822	0.00377844399713602	1.29159726304791	0.00292540415285463	0.997665868521575	NA
mmu-mir-6238-3p	2.37741187718952	5.36139984966678	0.737495141015561	3.94822203885748	3.10613222668233	-0.487585589683771	1.23909559307248	-0.393501189423768	0.693949345667977	NA
mmu-mir-1964-5p	3.16988250291936	0	0	0	0.792470625729839	-0.711558370035051	1.06803028748773	-0.666234261678862	0.505261376729922	NA
mmu-mir-6380-5p	2.37741187718952	5.36139984966678	2.21248542304668	2.63214802590498	3.14586129395199	-0.4460816630365	1.20296014377453	-0.370819985470863	0.710771614722133	NA
mmu-mir-3101-5p	3.16988250291936	1.3403499624167	1.47499028203112	3.94822203885748	2.48336119655616	0.120231539220729	1.24919551282724	0.0962471750707898	0.923324264408096	NA
mmu-mir-3106-5p	0	0	0	0	0	NA	NA	NA	NA	NA
mmu-mir-5619-5p	0.792470625729839	2.68069992483339	0	3.94822203885748	1.85534814735518	0.0701007302484111	1.28381462385786	0.0546034676235101	0.956454376118312	NA
mmu-mir-223-3p	0.792470625729839	4.02104988725008	0	0	1.20338012824498	-1.13354605669514	1.18981951590791	-0.952704205587157	0.340739961909549	NA
mmu-mir-6347-5p	0.792470625729839	0	0	3.94822203885748	1.18517316614683	0.581890449138383	1.16575757102534	0.499152193904759	0.617672170186134	NA
mmu-mir-709-5p	0	1.3403499624167	0	0	0.335087490604174	-0.317901496155543	1.053733602873	-0.301690574627956	0.762887954059165	NA
mmu-mir-290-3p	0.792470625729839	1.3403499624167	2.21248542304668	0	1.0863265027983	0.0587104457106354	1.265121825829	0.0464069503126024	0.962985896934695	NA
mmu-mir-705-3p	2.37741187718952	0	0.737495141015561	0	0.77872675455127	-0.387633034665932	1.10991542915209	-0.349245559152252	0.72690496564538	NA
mmu-mir-3473e-3p	0	0	0	3.94822203885748	0.987055509714369	0.7528566164751	1.0711810923823	0.702828515018644	0.482162624494855	NA
mmu-mir-470-3p	0	0	2.21248542304668	0	0.553121355761671	0.605392291577024	1.0605576197461	0.570824517504254	0.568118601682247	NA
mmu-mir-3069-5p	2.37741187718952	1.3403499624167	2.21248542304668	2.63214802590498	2.14059882213947	0.214701987957868	1.25397132194429	0.171217622126294	0.864052651642231	NA
mmu-mir-133b-3p	1.58494125145968	0	2.21248542304668	0	0.949356668626591	0.131080681030208	1.15226115204503	0.11375952473757	0.909428424815906	NA
mmu-mir-344-2-5p	0	0	0	3.94822203885748	0.987055509714369	0.7528566164751	1.0711810923823	0.702828515018644	0.482162624494855	NA
mmu-mir-1958-5p	0.792470625729839	4.02104988725008	0.737495141015561	0	1.38775391349887	-1.02046448937393	1.27852989871505	-0.798154576126472	0.424780793618994	NA
mmu-mir-6417-3p	0	0	0.737495141015561	1.31607401295249	0.513392288492013	0.555999026152888	1.05842750544556	0.525306667950613	0.599370022806645	NA
mmu-mir-466b-2-5p	0	0	2.21248542304668	1.31607401295249	0.882139858999794	0.907685986969966	1.14845697637114	0.790352625866794	0.429321860841427	NA
mmu-mir-543-5p	2.37741187718952	0	0.737495141015561	0	0.77872675455127	-0.387633034665932	1.10991542915209	-0.349245559152252	0.72690496564538	NA
mmu-mir-6347-3p	2.37741187718952	0	1.47499028203112	2.63214802590498	1.62113754628141	0.329497389026623	1.29008330305668	0.255407839358841	0.798408116602917	NA
mmu-mir-133a-2-3p	1.58494125145968	4.02104988725008	1.47499028203112	0	1.77024535518522	-0.869240293141215	1.29157774046645	-0.673006560818624	0.500943116994915	NA
mmu-mir-24-2-5p	0	0	0	2.63214802590498	0.658037006476246	0.633828657192386	1.06284448310568	0.596351269886928	0.550940587102891	NA
mmu-mir-1940-3p	1.58494125145968	1.3403499624167	2.21248542304668	0	1.28444415923076	-0.143839679536532	1.28051847342714	-0.112329249847965	0.91056235053844	NA
mmu-mir-2137-5p	0	1.3403499624167	0	0	0.335087490604174	-0.317901496155543	1.053733602873	-0.301690574627956	0.762887954059165	NA
mmu-mir-494-5p	2.37741187718952	0	0	0	0.594352969297379	-0.630904254420958	1.0618973395359	-0.594129235408663	0.552425678390053	NA
mmu-mir-680-3-3p	2.37741187718952	0	0	0	0.594352969297379	-0.630904254420958	1.0618973395359	-0.594129235408663	0.552425678390053	NA
mmu-mir-5120-3p	0	1.3403499624167	1.47499028203112	0	0.703835061111954	0.0561800655705581	1.08636902972388	0.0517136111518544	0.95875689162149	NA
mmu-mir-1903-5p	0	0	2.21248542304668	0	0.553121355761671	0.605392291577024	1.0605576197461	0.570824517504254	0.568118601682247	NA
mmu-mir-1901-3p	0.792470625729839	0	0.737495141015561	0	0.38249144168635	-0.0189985922285746	1.05850917144381	-0.0179484436612491	0.985679982773925	NA
mmu-mir-6381-3p	0	0	0	0	0	NA	NA	NA	NA	NA
mmu-mir-466h-3p	0.792470625729839	0	2.21248542304668	0	0.751239012194131	0.337390879159778	1.10368538128259	0.305694797522549	0.759837034789821	NA
mmu-mir-1948-5p	0.792470625729839	2.68069992483339	0	3.94822203885748	1.85534814735518	0.0701007302484111	1.28381462385786	0.0546034676235101	0.956454376118312	NA
mmu-mir-1906-2-3p	2.37741187718952	0	0.737495141015561	0	0.77872675455127	-0.387633034665932	1.10991542915209	-0.349245559152252	0.72690496564538	NA
mmu-mir-3965-5p	2.37741187718952	0	0	0	0.594352969297379	-0.630904254420958	1.0618973395359	-0.594129235408663	0.552425678390053	NA
mmu-mir-1897-5p	0	4.02104988725008	0	0	1.00526247181252	-0.764641291580642	1.0714810209444	-0.713630271217207	0.475455834002026	NA
mmu-mir-218-1-3p	2.37741187718952	1.3403499624167	0	1.31607401295249	1.25845896313968	-0.661903051761753	1.27535375293799	-0.51899565139237	0.603763773743554	NA
mmu-mir-6345-5p	0	0	0	3.94822203885748	0.987055509714369	0.7528566164751	1.0711810923823	0.702828515018644	0.482162624494855	NA
mmu-mir-6336-3p	0	2.68069992483339	2.21248542304668	1.31607401295249	1.55231484020814	0.213050027617045	1.28309161016871	0.166044283922199	0.868122100328518	NA
mmu-mir-1956-5p	0	0	2.21248542304668	0	0.553121355761671	0.605392291577024	1.0605576197461	0.570824517504254	0.568118601682247	NA
